covariateId,covariateName,analysisId,conceptId
3003338701,measurement: MCHC [Mass/volume],701,3003338
3003694701,measurement: ABO and Rh group [Type] in Blood,701,3003694
3003792701,measurement: Aspartate aminotransferase [Enzymatic activity/volume] in Body fluid,701,3003792
3004239701,measurement: Creatinine [Mass/time] in 24 hour Urine,701,3004239
3004248701,measurement: Sex hormone binding globulin [Moles/volume] in Serum or Plasma,701,3004248
3004689701,measurement: Complement C3 [Mass/volume] in Body fluid,701,3004689
3004699701,measurement: PP interval,701,3004699
3004722701,measurement: Prolactin [Mass/volume] in Serum or Plasma,701,3004722
3004789701,measurement: Transferrin [Mass/volume] in Serum or Plasma,701,3004789
3004907701,measurement: Sodium [Mass/volume] in 24 hour Urine,701,3004907
3004941701,measurement: Tree Allergen Mix 5 (Grey alder+Hazelnut+White elm+Willow+Cottonwood) IgE Ab [Presence] in Serum by Multidisk,701,3004941
3005013701,measurement: Prostate Specific Ag Free [Mass/volume] in Serum or Plasma,701,3005013
3005082701,measurement: Progesterone [Moles/volume] in Serum or Plasma,701,3005082
3005090701,measurement: Alkaline phosphatase [Enzymatic activity/volume] in Body fluid,701,3005090
3005117701,measurement: Influenza virus A Ab [Titer] in Serum,701,3005117
3005172701,measurement: Parainfluenza virus 1 Ab [Titer] in Serum,701,3005172
3005245701,measurement: Varicella zoster virus IgM Ab [Units/volume] in Serum,701,3005245
3005322701,measurement: IgE [Units/volume] in Serum or Plasma,701,3005322
3005478701,measurement: Glucose [Mass/time] in 24 hour Urine,701,3005478
3005504701,measurement: Alpha 2 globulin/Protein.total in Body fluid by Electrophoresis,701,3005504
3005577701,measurement: Microalbumin [Mass/time] in 24 hour Urine,701,3005577
3005719701,measurement: IgG [Mass/volume] in Serum or Plasma,701,3005719
3005785701,measurement: Creatine kinase.MB [Mass/volume] in Serum or Plasma,701,3005785
3006277701,measurement: QRS axis,701,3006277
3006279701,measurement: Borrelia burgdorferi IgG Ab [Presence] in Unspecified specimen by Immunoblot,701,3006279
3006469701,measurement: Lipase [Enzymatic activity/volume] in Urine,701,3006469
3006567701,measurement: Chloride [Moles/time] in 24 hour Urine,701,3006567
3006661701,measurement: Calcium [Mass/volume] in Urine,701,3006661
3006698701,measurement: P wave axis,701,3006698
3007164701,measurement: IgA [Mass/volume] in Serum or Plasma,701,3007164
3007352701,measurement: Cholesterol in VLDL [Mass/volume] in Serum or Plasma,701,3007352
3007495701,measurement: Cortisol [Mass/volume] in Serum or Plasma --4 PM specimen,701,3007495
3007687701,measurement: Calcium [Mass/time] in 24 hour Urine,701,3007687
3007733701,measurement: Chloride [Moles/volume] in Urine,701,3007733
3007794701,measurement: P-R Interval,701,3007794
3008007701,measurement: Sodium [Mass/time] in 24 hour Urine,701,3008007
3008071701,measurement: Urine output 24 hour,701,3008071
3008360701,measurement: Epstein Barr virus capsid IgM Ab [Units/volume] in Serum,701,3008360
3008417701,measurement: Mycoplasma pneumoniae IgM Ab [Units/volume] in Serum,701,3008417
3008598701,measurement: Thyroxine (T4) free [Mass/volume] in Serum or Plasma,701,3008598
3008893701,measurement: Testosterone [Mass/volume] in Serum or Plasma,701,3008893
3009160701,measurement: Cholesterol [Percentile],701,3009160
3009201701,measurement: Thyrotropin [Units/volume] in Serum or Plasma,701,3009201
3009214701,measurement: Lutropin [Units/volume] in Serum or Plasma,701,3009214
3009682701,measurement: Cortisol [Mass/volume] in Serum or Plasma,701,3009682
3009862701,measurement: Chlamydophila psittaci Ag [Presence] in Unspecified specimen,701,3009862
3009927701,measurement: Gastrin [Mass/volume] in Serum or Plasma,701,3009927
3010029701,measurement: Beta globulin [Mass/volume] in Body fluid by Electrophoresis,701,3010029
3010043701,measurement: Alpha 2 globulin [Mass/volume] in Body fluid by Electrophoresis,701,3010043
3010058701,measurement: Insulin [Units/volume] in Body fluid,701,3010058
3010130701,measurement: Cytomegalovirus IgG Ab [Units/volume] in Serum or Plasma,701,3010130
3010156701,measurement: C reactive protein [Mass/volume] in Serum or Plasma by High sensitivity method,701,3010156
3010600701,measurement: Phosphate [Moles/time] in 24 hour Urine,701,3010600
3010813701,measurement: Leukocytes [#/volume] in Blood,701,3010813
3010838701,measurement: Calcium [Moles/time] in 24 hour Urine,701,3010838
3010866701,measurement: Cholinesterase [Enzymatic activity/volume] in Serum or Plasma,701,3010866
3010873701,measurement: Bilirubin.total [Mass/volume] in Urine,701,3010873
3010910701,measurement: Erythrocytes [#/volume] in Body fluid,701,3010910
3010991701,measurement: Clostridioides difficile [Presence] in Unspecified specimen by Organism specific culture,701,3010991
3011163701,measurement: Cholesterol.total/Cholesterol in HDL [Mass Ratio] in Serum or Plasma,701,3011163
3011337701,measurement: Aldosterone [Mass/volume] in Serum or Plasma,701,3011337
3011505701,measurement: FEV1/FVC,701,3011505
3011531701,measurement: Valproate [Mass/volume] in Body fluid,701,3011531
3011681701,measurement: Plasma cells/100 leukocytes in Body fluid,701,3011681
3011922701,measurement: Hepatitis A virus IgM Ab [Units/volume] in Serum,701,3011922
3012133701,measurement: Amylase [Enzymatic activity/volume] in Body fluid,701,3012133
3012516701,measurement: Albumin [Mass/volume] in Urine,701,3012516
3012633701,measurement: Alpha 1 globulin [Mass/volume] in Body fluid by Electrophoresis,701,3012633
3012875701,measurement: Cortisol [Mass/volume] in Urine,701,3012875
509081402,drug_era: meningococcal group C polysaccharide,402,509081
523202402,drug_era: Typhoid Vaccine Live Ty21a,402,523202
523283402,"drug_era: poliovirus vaccine inactivated, type 1 (Mahoney)",402,523283
523365402,"drug_era: poliovirus vaccine inactivated, type 2 (MEF-1)",402,523365
523367402,"drug_era: poliovirus vaccine inactivated, type 3 (Saukett)",402,523367
528323402,drug_era: Hepatitis B Surface Antigen Vaccine,402,528323
529076402,"drug_era: L1 protein, Human papillomavirus type 11 Vaccine",402,529076
529112402,"drug_era: L1 protein, Human papillomavirus type 16 Vaccine",402,529112
529114402,"drug_era: L1 protein, Human papillomavirus type 18 Vaccine",402,529114
529116402,"drug_era: L1 protein, Human papillomavirus type 6 Vaccine",402,529116
529218402,"drug_era: acellular pertussis vaccine, inactivated",402,529218
529303402,"drug_era: diphtheria toxoid vaccine, inactivated",402,529303
529411402,"drug_era: tetanus toxoid vaccine, inactivated",402,529411
535714402,drug_era: Rho(D) Immune Globulin,402,535714
596876402,"drug_era: Hepatitis A Vaccine, Inactivated",402,596876
701322402,drug_era: Memantine,402,701322
703244402,drug_era: paliperidone,402,703244
703547402,drug_era: Trazodone,402,703547
704599402,drug_era: Triazolam,402,704599
705103402,drug_era: lamotrigine,402,705103
705178402,drug_era: Trihexyphenidyl,402,705178
705944402,drug_era: Methylphenidate,402,705944
710062402,drug_era: Amitriptyline,402,710062
711452402,drug_era: Benzoate,402,711452
711584402,drug_era: Levetiracetam,402,711584
713823402,drug_era: ropinirole,402,713823
715233402,drug_era: Baclofen,402,715233
715259402,drug_era: duloxetine,402,715259
715710402,drug_era: rasagiline,402,715710
715939402,drug_era: Escitalopram,402,715939
715997402,drug_era: donepezil,402,715997
718122402,drug_era: oxcarbazepine,402,718122
718583402,drug_era: Nicotine,402,718583
720810402,drug_era: Pramipexole,402,720810
721724402,drug_era: Nortriptyline,402,721724
722031402,drug_era: Paroxetine,402,722031
723013402,drug_era: Diazepam,402,723013
724816402,drug_era: Oxazepam,402,724816
724908402,drug_era: Biperiden,402,724908
725131402,drug_era: Mirtazapine,402,725131
730548402,drug_era: Bromocriptine,402,730548
732893402,drug_era: Bupivacaine,402,732893
733523402,drug_era: rivastigmine,402,733523
734354402,drug_era: pregabalin,402,734354
735850402,drug_era: Disulfiram,402,735850
735951402,drug_era: Riluzole,402,735951
735979402,drug_era: Risperidone,402,735979
738818402,drug_era: Doxylamine,402,738818
739138402,drug_era: Sertraline,402,739138
740275402,drug_era: Carbamazepine,402,740275
740560402,drug_era: Carbidopa,402,740560
740910402,drug_era: Phenytoin,402,740910
741530402,drug_era: orlistat,402,741530
742185402,drug_era: atomoxetine,402,742185
742267402,drug_era: topiramate,402,742267
743670402,drug_era: venlafaxine,402,743670
744740402,drug_era: zolpidem,402,744740
745466402,drug_era: Valproate,402,745466
750982402,drug_era: Bupropion,402,750982
751246402,drug_era: Lithium Carbonate,402,751246
751347402,drug_era: Primidone,402,751347
751412402,drug_era: Fluvoxamine,402,751412
751698402,drug_era: Procaine,402,751698
751889402,drug_era: Glatiramer,402,751889
752276402,drug_era: Procyclidine,402,752276
755695402,drug_era: Fluoxetine,402,755695
756349402,drug_era: Flurazepam,402,756349
757688402,drug_era: aripiprazole,402,757688
759740402,drug_era: Pyridostigmine,402,759740
766529402,drug_era: Haloperidol,402,766529
766814402,drug_era: quetiapine,402,766814
777221402,drug_era: Hydroxyzine,402,777221
778268402,drug_era: Imipramine,402,778268
778474402,drug_era: tizanidine,402,778474
780442402,drug_era: varenicline,402,780442
781039402,drug_era: Alprazolam,402,781039
782211402,drug_era: entacapone,402,782211
785788402,drug_era: olanzapine,402,785788
787787402,drug_era: hyaluronate,402,787787
789578402,drug_era: Levodopa,402,789578
790253402,drug_era: clorazepate,402,790253
791967402,drug_era: Lorazepam,402,791967
797399402,drug_era: gabapentin,402,797399
797617402,drug_era: Citalopram,402,797617
798834402,drug_era: Clomipramine,402,798834
798874402,drug_era: Clonazepam,402,798874
901318402,drug_era: Sodium Ascorbate,402,901318
901656402,drug_era: Menthol,402,901656
902251402,drug_era: hypromellose,402,902251
902427402,drug_era: Timolol,402,902427
902616402,drug_era: Calamine,402,902616
902722402,drug_era: Tobramycin,402,902722
903643402,drug_era: Tretinoin,402,903643
903963402,drug_era: Triamcinolone,402,903963
904356402,drug_era: Methenamine,402,904356
904453402,drug_era: Esomeprazole,402,904453
904501402,drug_era: travoprost,402,904501
904525402,drug_era: bimatoprost,402,904525
904542402,drug_era: Triamterene,402,904542
905223402,drug_era: Methoxsalen,402,905223
905233402,drug_era: Mometasone,402,905233
906072402,drug_era: Tropicamide,402,906072
906780402,drug_era: Metoclopramide,402,906780
906902402,drug_era: Lactobacillus reuteri,402,906902
907553402,drug_era: levocabastine,402,907553
907879402,drug_era: Miconazole,402,907879
908360402,drug_era: magaldrate,402,908360
908464402,drug_era: magnesium carbonate,402,908464
908730402,drug_era: magnesium trisilicate,402,908730
908921402,drug_era: calcipotriene,402,908921
909440402,drug_era: methyl salicylate,402,909440
911064402,drug_era: Zinc Oxide,402,911064
911735402,drug_era: rabeprazole,402,911735
912263402,drug_era: certolizumab pegol,402,912263
913782402,drug_era: tolterodine,402,913782
914335402,drug_era: Atropine,402,914335
914533402,drug_era: Naphazoline,402,914533
915175402,drug_era: Bacitracin,402,915175
915542402,drug_era: brimonidine,402,915542
915553402,drug_era: Capsicum extract,402,915553
915855402,drug_era: olopatadine,402,915855
915935402,drug_era: Pimecrolimus,402,915935
915981402,drug_era: Neomycin,402,915981
916005402,drug_era: Solifenacin,402,916005
916230402,drug_era: darifenacin,402,916230
916460402,drug_era: Benzalkonium,402,916460
916802402,drug_era: Benzethonium,402,916802
918172402,drug_era: Benzoyl Peroxide,402,918172
918906402,drug_era: oxybutynin,402,918906
919204402,drug_era: Amylases,402,919204
920293402,drug_era: Nitrofurantoin,402,920293
920378402,drug_era: Nitrofurazone,402,920378
920458402,drug_era: Betamethasone,402,920458
922570402,drug_era: Nystatin,402,922570
922868402,drug_era: Permethrin,402,922868
923081402,drug_era: Ofloxacin,402,923081
923540402,drug_era: phenol,402,923540
923645402,drug_era: Omeprazole,402,923645
923840402,drug_era: Dibucaine,402,923840
924566402,drug_era: tamsulosin,402,924566
924939402,drug_era: Bisacodyl,402,924939
925636402,drug_era: Oxymetazoline,402,925636
925952402,drug_era: Oxytetracycline,402,925952
926487402,drug_era: Pancreatin,402,926487
928744402,drug_era: Dimenhydrinate,402,928744
929128402,drug_era: Propylene glycol,402,929128
929435402,drug_era: Acetazolamide,402,929435
929504402,drug_era: proparacaine,402,929504
929549402,drug_era: Acetic Acid,402,929549
929638402,drug_era: Acitretin,402,929638
929698402,drug_era: boric acid,402,929698
929887402,drug_era: lansoprazole,402,929887
930021402,drug_era: alfuzosin,402,930021
930747402,drug_era: amcinonide,402,930747
932745402,drug_era: Bumetanide,402,932745
932815402,drug_era: Levobunolol,402,932815
933724402,drug_era: Phenazopyridine,402,933724
933794402,drug_era: attapulgite,402,933794
934075402,drug_era: azelastine,402,934075
935529402,drug_era: Benoxinate,402,935529
937439402,drug_era: Bethanechol,402,937439
937712402,drug_era: phenyl salicylate,402,937712
938044402,drug_era: brinzolamide,402,938044
938061402,drug_era: selenium sulfide,402,938061
938205402,drug_era: Camphor,402,938205
939259402,drug_era: Budesonide,402,939259
939506402,drug_era: Sodium Bicarbonate,402,939506
939784402,drug_era: butoconazole,402,939784
939976402,drug_era: sodium sulfate,402,939976
940535402,drug_era: sulconazole,402,940535
940864402,drug_era: Econazole,402,940864
941258402,drug_era: Docusate,402,941258
941577402,drug_era: tetrahydrozoline,402,941577
942350402,drug_era: torsemide,402,942350
943030402,drug_era: Phosphoric acid,402,943030
943852402,drug_era: xylometazoline,402,943852
946340402,drug_era: Piperonyl Butoxide,402,946340
948078402,drug_era: pantoprazole,402,948078
948490402,drug_era: Polyethylene Glycol 400,402,948490
948582402,drug_era: Polymyxin B,402,948582
949459402,drug_era: chloroxylenol,402,949459
950098402,drug_era: ciclopirox,402,950098
950183402,drug_era: Lactase,402,950183
950370402,drug_era: Carteolol,402,950370
950435402,drug_era: Citric Acid,402,950435
950637402,drug_era: Tacrolimus,402,950637
951279402,drug_era: Prilocaine,402,951279
951469402,drug_era: calcium acetate,402,951469
951511402,drug_era: Mupirocin,402,951511
954688402,drug_era: latanoprost,402,954688
954853402,drug_era: Flavoxate,402,954853
955583402,drug_era: Fluorometholone,402,955583
956653402,drug_era: Fosfomycin,402,956653
956874402,drug_era: Furosemide,402,956874
958134402,drug_era: bismuth subcitrate,402,958134
958527402,"drug_era: belladonna extract, USP",402,958527
959420402,drug_era: Aluminum carbonate,402,959420
961047402,drug_era: Ranitidine,402,961047
961145402,drug_era: Glycerin,402,961145
964339402,drug_era: Sulfasalazine,402,964339
964407402,drug_era: Salicylic Acid,402,964407
966991402,drug_era: Simethicone,402,966991
967496402,drug_era: Lodoxamide,402,967496
967823402,drug_era: Sodium Chloride,402,967823
967861402,drug_era: magnesium citrate,402,967861
968426402,drug_era: mesalamine,402,968426
970011402,drug_era: Sorbitol,402,970011
970250402,drug_era: Spironolactone,402,970250
974140402,drug_era: Hydrochloric Acid,402,974140
974166402,drug_era: Hydrochlorothiazide,402,974166
975125402,drug_era: Hydrocortisone,402,975125
977949402,drug_era: ichthammol,402,977949
977968402,drug_era: sodium citrate,402,977968
978555402,drug_era: Indapamide,402,978555
979096402,drug_era: Zinc Acetate,402,979096
980311402,drug_era: COLLAGENASE,402,980311
980955402,drug_era: docosanol,402,980955
981654402,drug_era: penciclovir,402,981654
981691402,drug_era: imiquimod,402,981691
981709402,drug_era: dorzolamide,402,981709
981774402,drug_era: adapalene,402,981774
984232402,drug_era: Isotretinoin,402,984232
985247402,drug_era: Aluminum Hydroxide,402,985247
985708402,drug_era: Ketoconazole,402,985708
986117402,drug_era: Ketotifen,402,986117
986417402,drug_era: POLYETHYLENE GLYCOL 3350,402,986417
986790402,drug_era: Azelate,402,986790
987128402,drug_era: Lactobacillus,402,987128
987153402,drug_era: Lactobacillus acidophilus,402,987153
987245402,drug_era: Lactulose,402,987245
988095402,drug_era: Ursodeoxycholate,402,988095
988294402,drug_era: dexpanthenol,402,988294
989482402,drug_era: Dutasteride,402,989482
989878402,drug_era: Lidocaine,402,989878
990069402,drug_era: Chloramphenicol,402,990069
990499402,"drug_era: Sodium Phosphate, Monobasic",402,990499
990760402,drug_era: Lipase,402,990760
991382402,drug_era: Amiloride,402,991382
991710402,"drug_era: Sodium Phosphate, Dibasic",402,991710
991855402,drug_era: Saccharomyces boulardii,402,991855
991876402,drug_era: Loperamide,402,991876
992956402,drug_era: Magnesium Hydroxide,402,992956
993631402,drug_era: Magnesium Oxide,402,993631
993979402,drug_era: Malathion,402,993979
994341402,drug_era: Meclizine,402,994341
996416402,drug_era: Finasteride,402,996416
997276402,drug_era: Cimetidine,402,997276
997881402,drug_era: Clindamycin,402,997881
998415402,drug_era: Clobetasol,402,998415
1000632402,drug_era: Clotrimazole,402,1000632
1101554402,drug_era: Colchicine,402,1101554
1101898402,drug_era: leflunomide,402,1101898
1103006402,drug_era: desloratadine,402,1103006
1103314402,drug_era: Tramadol,402,1103314
1103552402,drug_era: almotriptan,402,1103552
1106647402,drug_era: Turpentine,402,1106647
1106776402,drug_era: tiotropium,402,1106776
1107830402,drug_era: Loratadine,402,1107830
1110410402,drug_era: Morphine,402,1110410
1110942402,drug_era: omalizumab,402,1110942
1112807402,drug_era: Aspirin,402,1112807
1112921402,drug_era: Ipratropium,402,1112921
1113648402,drug_era: nabumetone,402,1113648
1114220402,drug_era: Naloxone,402,1114220
1115008402,drug_era: Naproxen,402,1115008
1115572402,drug_era: Beclomethasone,402,1115572
1116031402,drug_era: zolmitriptan,402,1116031
1118045402,drug_era: oxaprozin,402,1118045
1118084402,drug_era: celecoxib,402,1118084
1118117402,drug_era: naratriptan,402,1118117
1119119402,drug_era: adalimumab,402,1119119
1119510402,drug_era: Dextromethorphan,402,1119510
1124300402,drug_era: Diclofenac,402,1124300
1124957402,drug_era: Oxycodone,402,1124957
1125315402,drug_era: Acetaminophen,402,1125315
1126557402,drug_era: Dihydroergotamine,402,1126557
1126658402,drug_era: Hydromorphone,402,1126658
1129625402,drug_era: Diphenhydramine,402,1129625
1133201402,drug_era: Buprenorphine,402,1133201
1134439402,drug_era: Caffeine,402,1134439
1135766402,drug_era: Phenylephrine,402,1135766
1136422402,drug_era: levocetirizine,402,1136422
1136980402,drug_era: Ketorolac,402,1136980
1137529402,drug_era: salmeterol,402,1137529
1139042402,drug_era: Acetylcysteine,402,1139042
1140640402,drug_era: carbetapentane,402,1140640
1140643402,drug_era: Sumatriptan,402,1140643
1143374402,drug_era: Ephedrine,402,1143374
1145379402,drug_era: Ergotamine,402,1145379
1146810402,drug_era: Piroxicam,402,1146810
1149196402,drug_era: Cetirizine,402,1149196
1149380402,drug_era: fluticasone,402,1149380
1150345402,drug_era: meloxicam,402,1150345
1150871402,drug_era: Misoprostol,402,1150871
1151789402,drug_era: Etanercept,402,1151789
1153428402,drug_era: fexofenadine,402,1153428
1154029402,drug_era: Fentanyl,402,1154029
1154077402,drug_era: rizatriptan,402,1154077
1154161402,drug_era: montelukast,402,1154161
1154332402,drug_era: Pseudoephedrine,402,1154332
1154343402,drug_era: Albuterol,402,1154343
1156378402,drug_era: Flurbiprofen,402,1156378
1163944402,drug_era: Guaifenesin,402,1163944
1167322402,drug_era: Allopurinol,402,1167322
1177480402,drug_era: Ibuprofen,402,1177480
1178663402,drug_era: Indomethacin,402,1178663
1180412402,drug_era: Eucalyptus oil,402,1180412
1185922402,drug_era: Ketoprofen,402,1185922
1189596402,drug_era: dihydrocodeine,402,1189596
1189697402,drug_era: eletriptan,402,1189697
1192710402,drug_era: Chlorpheniramine,402,1192710
1196677402,drug_era: formoterol,402,1196677
1201620402,drug_era: Codeine,402,1201620
1237049402,drug_era: Theophylline,402,1237049
1300978402,drug_era: Megestrol,402,1300978
1301025402,drug_era: Enoxaparin,402,1301025
1301152402,drug_era: Melatonin,402,1301152
1302398402,drug_era: Ticlopidine,402,1302398
1303425402,drug_era: Tranexamic Acid,402,1303425
1305058402,drug_era: Methotrexate,402,1305058
1305447402,drug_era: Methyldopa,402,1305447
1306905402,drug_era: Passion flower extract,402,1306905
1307046402,drug_era: Metoprolol,402,1307046
1307863402,drug_era: Verapamil,402,1307863
1308216402,drug_era: Lisinopril,402,1308216
1308473402,drug_era: tinzaparin,402,1308473
1308738402,drug_era: Vitamin B 12,402,1308738
1308842402,drug_era: valsartan,402,1308842
1309068402,drug_era: Minoxidil,402,1309068
1309944402,drug_era: Amiodarone,402,1309944
1310149402,drug_era: Warfarin,402,1310149
1311276402,drug_era: vardenafil,402,1311276
1314002402,drug_era: Atenolol,402,1314002
1314577402,drug_era: nebivolol,402,1314577
1315946402,drug_era: letrozole,402,1315946
1316262402,drug_era: sildenafil,402,1316262
1317640402,drug_era: telmisartan,402,1317640
1318137402,drug_era: Nicardipine,402,1318137
1318853402,drug_era: Nifedipine,402,1318853
1319880402,drug_era: Nisoldipine,402,1319880
1319998402,drug_era: Acebutolol,402,1319998
1322081402,drug_era: Betaxolol,402,1322081
1322184402,drug_era: clopidogrel,402,1322184
1326012402,drug_era: Isradipine,402,1326012
1326303402,drug_era: Digoxin,402,1326303
1328165402,drug_era: Diltiazem,402,1328165
1329241402,drug_era: Bleomycin,402,1329241
1331235402,drug_era: quinapril,402,1331235
1331247402,drug_era: Pentoxifylline,402,1331247
1331270402,drug_era: Dipyridamole,402,1331270
1332418402,drug_era: Amlodipine,402,1332418
1334456402,drug_era: Ramipril,402,1334456
1336926402,drug_era: tadalafil,402,1336926
1338005402,drug_era: Bisoprolol,402,1338005
1340128402,drug_era: Captopril,402,1340128
1341238402,drug_era: Terazosin,402,1341238
1341927402,drug_era: Enalapril,402,1341927
1343039402,drug_era: Triptorelin,402,1343039
1343916402,drug_era: Epinephrine,402,1343916
1344381402,drug_era: bicalutamide,402,1344381
1346686402,drug_era: eprosartan,402,1346686
1346823402,drug_era: carvedilol,402,1346823
1347384402,drug_era: irbesartan,402,1347384
1348265402,drug_era: anastrozole,402,1348265
1350489402,drug_era: Prazosin,402,1350489
1351115402,drug_era: coenzyme Q10,402,1351115
1351557402,drug_era: candesartan,402,1351557
1352890402,drug_era: Dextran,402,1352890
1353256402,drug_era: Propafenone,402,1353256
1353766402,drug_era: Propranolol,402,1353766
1353776402,drug_era: Felodipine,402,1353776
1354860402,drug_era: Flecainide,402,1354860
1356018402,drug_era: prucalopride,402,1356018
1360332402,drug_era: Glucosamine,402,1360332
1361711402,drug_era: Nitroglycerin,402,1361711
1366310402,drug_era: Goserelin,402,1366310
1367500402,drug_era: Losartan,402,1367500
1367571402,drug_era: heparin,402,1367571
1370109402,drug_era: Sotalol,402,1370109
1373225402,drug_era: Perindopril,402,1373225
1377023402,drug_era: Hydroxocobalamin,402,1377023
1377141402,drug_era: hydroxyurea,402,1377141
1377898402,drug_era: Iron polysaccharide,402,1377898
1381504402,drug_era: Alprostadil,402,1381504
1381661402,drug_era: Iron-Dextran Complex,402,1381661
1383815402,drug_era: Isosorbide,402,1383815
1383925402,drug_era: Isosorbide Dinitrate,402,1383925
1386670402,drug_era: Thioctate,402,1386670
1386957402,drug_era: Labetalol,402,1386957
1389888402,drug_era: bexarotene,402,1389888
1391648402,drug_era: Black Cohosh Extract,402,1391648
1395058402,drug_era: Chlorthalidone,402,1395058
1395573402,drug_era: Chondroitin Sulfates,402,1395573
1396012402,drug_era: ferrous gluconate,402,1396012
1396131402,drug_era: ferrous sulfate,402,1396131
1398399402,drug_era: exemestane,402,1398399
1398937402,drug_era: Clonidine,402,1398937
1399063402,drug_era: Echinacea purpurea extract,402,1399063
1436678402,drug_era: Tamoxifen,402,1436678
1500211402,drug_era: Medroxyprogesterone,402,1500211
1501700402,drug_era: levothyroxine,402,1501700
1502905402,drug_era: Insulin Glargine,402,1502905
1503297402,drug_era: Metformin,402,1503297
1504620402,drug_era: Methimazole,402,1504620
1506270402,drug_era: Methylprednisolone,402,1506270
1510813402,drug_era: rosuvastatin,402,1510813
1512480402,drug_era: Ibandronate,402,1512480
1512674402,drug_era: drospirenone,402,1512674
1513876402,"drug_era: Insulin, Protamine Lispro, Human",402,1513876
1514412402,drug_era: Nandrolone,402,1514412
1516766402,drug_era: repaglinide,402,1516766
1516800402,drug_era: Risedronate,402,1516800
1516976402,drug_era: insulin detemir,402,1516976
1517070402,drug_era: desmopressin,402,1517070
1518198402,drug_era: norelgestromin,402,1518198
1518254402,drug_era: Dexamethasone,402,1518254
1519936402,drug_era: Etonogestrel,402,1519936
1521369402,drug_era: Norethindrone,402,1521369
1521592402,drug_era: Norgestrel,402,1521592
1522957402,drug_era: Octreotide,402,1522957
1524674402,drug_era: zoledronic acid,402,1524674
1526475402,drug_era: ezetimibe,402,1526475
1529331402,drug_era: Acarbose,402,1529331
1531601402,"drug_era: Insulin, Aspart Protamine, Human",402,1531601
1537655402,drug_era: salmon calcitonin,402,1537655
1539403402,drug_era: Simvastatin,402,1539403
1544838402,"drug_era: Insulin, Glulisine, Human",402,1544838
1545958402,drug_era: atorvastatin,402,1545958
1548111402,drug_era: cinacalcet,402,1548111
1548195402,drug_era: Estradiol,402,1548195
1549686402,drug_era: fluvastatin,402,1549686
1549786402,drug_era: Ethinyl Estradiol,402,1549786
1550023402,drug_era: Insulin Lispro,402,1550023
1550557402,drug_era: prednisolone,402,1550557
1551803402,drug_era: Fenofibrate,402,1551803
1551860402,drug_era: Pravastatin,402,1551860
1552310402,drug_era: Progesterone,402,1552310
1554072402,drug_era: Propylthiouracil,402,1554072
1555120402,drug_era: Fludrocortisone,402,1555120
1557272402,drug_era: Alendronate,402,1557272
1558471402,drug_era: cabergoline,402,1558471
1559684402,drug_era: Glyburide,402,1559684
1560278402,drug_era: Glucagon,402,1560278
1560305402,drug_era: Omega-3 Acid Ethyl Esters (USP),402,1560305
1560524402,drug_era: Glucose,402,1560524
1563600402,drug_era: Chorionic Gonadotropin,402,1563600
