covariateId,covariateName,analysisId,conceptId
4147723701,measurement: Expected forced expired volume in 1 second,701,4147723
4152194701,measurement: Systolic blood pressure,701,4152194
4154635701,measurement: Peak flow rate after bronchodilation,701,4154635
4154790701,measurement: Diastolic blood pressure,701,4154790
4322628701,measurement: D-dimer assay,701,4322628
3036277701,measurement: Body height,701,3036277
3038553701,measurement: Body mass index (BMI) [Ratio],701,3038553
4098214701,measurement: Histopathology test,701,4098214
4176265701,measurement: Forced vital capacity,701,4176265
1008,observation time (days) prior to index,8,0
31967203,condition_era group: Nausea,203,31967
441737203,condition_era group: Contusion,203,441737
440921203,condition_era group: Traumatic injury,203,440921
73649203,condition_era group: Contusion of finger,203,73649
75860203,condition_era group: Constipation,203,75860
4101343203,condition_era group: Functional finding of gastrointestinal tract,203,4101343
4338120203,condition_era group: Altered bowel function,203,4338120
4329041203,condition_era group: Pain,203,4329041
4023316203,condition_era group: Sprain of joint,203,4023316
4048512203,condition_era group: Sprain of upper extremity,203,4048512
73553203,condition_era group: Arthropathy,203,73553
4344497203,condition_era group: Soft tissue lesion,203,4344497
4054054203,condition_era group: Joint injury,203,4054054
4083964203,condition_era group: Soft tissue injury,203,4083964
4160875203,condition_era group: Sprain of ligament,203,4160875
4316083203,condition_era group: Skin lesion,203,4316083
4083787203,condition_era group: Skin or mucosa lesion,203,4083787
141095203,condition_era group: Acne,203,141095
4094061203,condition_era group: Infection by Ascomycetes,203,4094061
4181063203,condition_era group: Inflammation of specific body organs,203,4181063
4129391203,condition_era group: Female genital tract infection,203,4129391
4178818203,condition_era group: Inflammation of specific body systems,203,4178818
257011203,condition_era group: Acute upper respiratory infection,203,257011
4181583203,condition_era group: Upper respiratory infection,203,4181583
4027255203,condition_era group: Structural disorder of heart,203,4027255
315078203,condition_era group: Palpitations,203,315078
318800203,condition_era group: Gastroesophageal reflux disease,203,318800
4200854203,condition_era group: Sciatic neuropathy,203,4200854
4024561203,condition_era group: Pain in lower limb,203,4024561
372409203,condition_era group: Sciatica,203,372409
4101480203,condition_era group: Peripheral neuralgia,203,4101480
4301699203,condition_era group: Neuropathy,203,4301699
373852203,condition_era group: Neuralgia,203,373852
433316203,condition_era group: Dizziness and giddiness,203,433316
4229392203,condition_era group: Giddiness,203,4229392
434467203,condition_era group: Ostium secundum type atrial septal defect,203,434467
4075249203,condition_era group: Potassium disorder,203,4075249
440029203,condition_era group: Viral disease,203,440029
441542203,condition_era group: Anxiety,203,441542
443419203,condition_era group: Laceration - injury,203,443419
4101468203,condition_era group: Gastroenteritis,203,4101468
4008724203,condition_era group: Viral gastroenteritis,203,4008724
196620203,condition_era group: Viral enteritis,203,196620
201340203,condition_era group: Gastritis,203,201340
4193990203,condition_era group: Infection of digestive system,203,4193990
198678203,condition_era group: Intestinal infectious disease,203,198678
37396146203,condition_era group: Gastrointestinal infection,203,37396146
4043371203,condition_era group: Inflammatory disorder of digestive tract,203,4043371
4155070203,condition_era group: Vaginal discharge,203,4155070
4017026203,condition_era group: Asthma not limiting activities,203,4017026
4017183203,condition_era group: Asthma not disturbing sleep,203,4017183
4023183203,condition_era group: Gastric reflux,203,4023183
46271381203,condition_era group: Digestive system reflux,203,46271381
4338544203,condition_era group: Lower gastrointestinal hemorrhage,203,4338544
4145825203,condition_era group: Anorectal disorder,203,4145825
4041882203,condition_era group: Urine protein test negative,203,4041882
4052668203,condition_era group: Contusion wrist or hand,203,4052668
4055828203,condition_era group: Urine ketone test negative,203,4055828
764205203,condition_era group: Recurrent infectious disease,203,764205
4061103203,condition_era group: O/E - blood pressure reading,203,4061103
4061890203,condition_era group: O/E - wound healing,203,4061890
4087630203,condition_era group: Shivering or rigors,203,4087630
4092930203,condition_era group: Musculoskeletal chest pain,203,4092930
4150129203,condition_era group: Musculoskeletal pain,203,4150129
4102774203,condition_era group: Productive cough,203,4102774
4131595203,condition_era group: Fracture of radius,203,4131595
75053203,condition_era group: Fracture of bone,203,75053
4133651203,condition_era group: Sore skin,203,4133651
4145513203,condition_era group: ECG: sinus rhythm,203,4145513
4180126203,condition_era group: Traumatic injury of skeletal muscle,203,4180126
4175297203,condition_era group: Lower respiratory tract infection,203,4175297
4182684203,condition_era group: Scratch marks,203,4182684
42709746203,condition_era group: Swelling of upper limb,203,42709746
4184703203,condition_era group: Swelling of hand,203,4184703
133299203,condition_era group: Swelling of limb,203,133299
4198267203,condition_era group: Urine nitrite negative,203,4198267
4215260203,condition_era group: Urine leukocyte test = ++,203,4215260
42538830203,condition_era group: Abnormal blood cell count,203,42538830
40481841203,condition_era group: Measurement finding outside reference range,203,40481841
40484533203,condition_era group: Measurement finding below reference range,203,40484533
4013518203,condition_era group: RBC count abnormal,203,4013518
4013248203,condition_era group: Microcytosis,203,4013248
4262948203,condition_era group: Microcytic hypochromic anemia,203,4262948
40480513203,condition_era group: Hemoglobin level outside reference range,203,40480513
439777203,condition_era group: Anemia,203,439777
4176945203,condition_era group: Inflammatory disorder of cartilage,203,4176945
4176946203,condition_era group: Inflammatory disorder of musculoskeletal system,203,4176946
4280571203,condition_era group: Acute pyelonephritis,203,4280571
192964203,condition_era group: Infectious disorder of kidney,203,192964
198124203,condition_era group: Kidney disease,203,198124
4331815203,condition_era group: Acute urinary tract infection,203,4331815
4028876203,condition_era group: Inflammatory disorder of lower respiratory tract,203,4028876
4318404203,condition_era group: Lung consolidation,203,4318404
4162282203,condition_era group: Inflammatory disorder of the respiratory system,203,4162282
4303258203,condition_era group: Bacterial vaginosis,203,4303258
4125022203,condition_era group: Acute asthma,203,4125022
257581203,condition_era group: Exacerbation of asthma,203,257581
45771045203,condition_era group: Acute exacerbation of asthma,203,45771045
4006969203,condition_era group: Acute respiratory disease,203,4006969
317009203,condition_era group: Asthma,203,317009
81723203,condition_era group: Contusion of hand,203,81723
73075203,condition_era group: Contusion of upper limb,203,73075
4116811203,condition_era group: Pain of truncal structure,203,4116811
77670203,condition_era group: Chest pain,203,77670
4132926203,condition_era group: Pain finding at anatomical site,203,4132926
4136694203,condition_era group: Ligament injury,203,4136694
4208786203,condition_era group: Musculoskeletal and connective tissue disorder,203,4208786
4018956203,condition_era group: Sprain of wrist and/or hand,203,4018956
4179141203,condition_era group: Lesion of joint,203,4179141
78272203,condition_era group: Sprain of wrist,203,78272
81902203,condition_era group: Urinary tract infectious disease,203,81902
4099350203,condition_era group: Infectious disease of genitourinary system,203,4099350
37018424203,condition_era group: Lesion of skin and/or skin-associated mucous membrane,203,37018424
140214203,condition_era group: Eruption,203,140214
4028062203,condition_era group: Infectious disease of abdomen,203,4028062
4149084203,condition_era group: Vaginitis,203,4149084
199067203,condition_era group: Female pelvic inflammatory disease,203,199067
4193182203,condition_era group: Female genital infection,203,4193182
80951203,condition_era group: Candidiasis of urogenital site,203,80951
433701203,condition_era group: Mycosis,203,433701
4193988203,condition_era group: Genital infection,203,4193988
40483613203,condition_era group: Inflammatory disease of female genital structure,203,40483613
4127406203,condition_era group: Infective vaginitis,203,4127406
4084966203,condition_era group: Candida infection of genital region,203,4084966
198363203,condition_era group: Candidiasis of vagina,203,198363
433968203,condition_era group: Candidiasis,203,433968
4159963203,condition_era group: Inflammatory disorder of genitourinary system,203,4159963
200219203,condition_era group: Abdominal pain,203,200219
254761203,condition_era group: Cough,203,254761
4170143203,condition_era group: Respiratory tract infection,203,4170143
4339468203,"condition_era group: Ear, nose and throat disorder",203,4339468
4271450203,condition_era group: Acute infectious disease,203,4271450
4112341203,condition_era group: Acute respiratory infections,203,4112341
4041664203,condition_era group: Difficulty breathing,203,4041664
312437203,condition_era group: Dyspnea,203,312437
314658203,condition_era group: Cardiomegaly,203,314658
321588203,condition_era group: Heart disease,203,321588
4181680203,condition_era group: Finding related to awareness of heart beat,203,4181680
4117779203,condition_era group: Peripheral nerve disease,203,4117779
4302739203,condition_era group: Thigh pain,203,4302739
138525203,condition_era group: Pain in limb,203,138525
43531034203,condition_era group: Neuropathy of lower limb,203,43531034
378253203,condition_era group: Headache,203,378253
4223938203,condition_era group: Dizziness,203,4223938
4289309203,condition_era group: Atrial septal defect,203,4289309
4102856203,condition_era group: Abnormality of atrial septum,203,4102856
318549203,condition_era group: Cardiac septal defects,203,318549
437833203,condition_era group: Hypokalemia,203,437833
4100065203,condition_era group: Disease due to Coronaviridae,203,4100065
439676203,condition_era group: Coronavirus infection,203,439676
441408203,condition_era group: Vomiting,203,441408
442077203,condition_era group: Anxiety disorder,203,442077
444187203,condition_era group: Open wound,203,444187
140821203,condition_era group: Spasm,203,140821
4002818203,condition_era group: Spasm of back muscles,203,4002818
4193875203,condition_era group: Viral infection of the digestive tract,203,4193875
4340673203,condition_era group: Infective gastritis,203,4340673
4112288203,condition_era group: Viral gastritis,203,4112288
4190185203,condition_era group: Inflammatory disorder of digestive system,203,4190185
4134887203,condition_era group: Infectious disease of digestive tract,203,4134887
4049881203,condition_era group: Infectious gastroenteritis,203,4049881
4207688203,condition_era group: Infectious enteritis,203,4207688
4017025203,condition_era group: Asthma disturbing sleep,203,4017025
46273183203,condition_era group: Intestinal hemorrhage,203,46273183
192671203,condition_era group: Gastrointestinal hemorrhage,203,192671
4026112203,condition_era group: Rectal hemorrhage,203,4026112
437312203,condition_era group: Bleeding,203,437312
4038052203,condition_era group: C/O: a rash,203,4038052
4202477203,condition_era group: Skin symptom,203,4202477
4055822203,condition_era group: Urine glucose test negative,203,4055822
4134595203,condition_era group: Chronic disease of genitourinary system,203,4134595
4056621203,condition_era group: Recurrent urinary tract infection,203,4056621
440059203,condition_era group: Recurrent disease,203,440059
4073287203,condition_era group: Chronic infectious disease,203,4073287
4056622203,condition_era group: Chronic urinary tract infection,203,4056622
4085100203,condition_era group: Viral upper respiratory tract infection,203,4085100
4193169203,condition_era group: Viral respiratory infection,203,4193169
4190045203,condition_era group: Rigor,203,4190045
4050747203,condition_era group: Fracture of upper limb,203,4050747
4154739203,condition_era group: Bone injury,203,4154739
4278672203,condition_era group: Fracture of forearm,203,4278672
4115411203,condition_era group: Pain of skin,203,4115411
196523203,condition_era group: Diarrhea,203,196523
4145808203,condition_era group: Diarrhea symptom,203,4145808
4152418203,condition_era group: Asthma never causes daytime symptoms,203,4152418
4161595203,condition_era group: Asthma daytime symptoms,203,4161595
4168796203,condition_era group: Muscle strain,203,4168796
4185952203,condition_era group: Swelling of finger,203,4185952
4077498203,condition_era group: Leukocytes in urine,203,4077498
4121106203,condition_era group: Microcytic anemia,203,4121106
4013074203,condition_era group: Hemoglobin low,203,4013074
4267432203,condition_era group: Erythropenia,203,4267432
4179922203,condition_era group: Cytopenia,203,4179922
4013842203,condition_era group: RBC count low,203,4013842
4178431203,condition_era group: Cartilage disorder,203,4178431
4272340203,condition_era group: Costal chondritis,203,4272340
4242411203,condition_era group: Acute nephropathy,203,4242411
198199203,condition_era group: Pyelonephritis,203,198199
4329106203,condition_era group: Acute upper urinary tract infection,203,4329106
4311853203,condition_era group: Upper urinary tract infection,203,4311853
4018852203,condition_era group: Acute genitourinary disorder,203,4018852
4134294203,condition_era group: Acute inflammatory disease,203,4134294
4293463203,condition_era group: Community acquired pneumonia,203,4293463
255848203,condition_era group: Pneumonia,203,255848
4180170203,condition_era group: Inflammatory disorder of the respiratory tract,203,4180170
253506203,condition_era group: Pneumonitis,203,253506
4208665203,condition_era group: Bacterial genital infection,203,4208665
432545203,condition_era group: Bacterial infectious disease,203,432545
4193167203,condition_era group: Bacterial urogenital infection,203,4193167
4307774203,condition_era group: Acute lower respiratory tract infection,203,4307774
8532001,gender = FEMALE,1,8532
202001011,index year and month: 202001,11,0
4176265000702,measurement value: Forced vital capacity (Unknown unit),702,4176265
3038553531702,measurement value: Body mass index (BMI) [Ratio] (kilogram per square meter),702,3038553
3036277546702,measurement value: Body height (meter),702,3036277
4087260000702,measurement value: Peak expiratory flow rate (Unknown unit),702,4087260
4154790876702,measurement value: Diastolic blood pressure (millimeter mercury column),702,4154790
4152194876702,measurement value: Systolic blood pressure (millimeter mercury column),702,4152194
4090331554702,measurement value: Forced expired volume in one second/forced vital capacity ratio (percent),702,4090331
4147723000702,measurement value: Expected forced expired volume in 1 second (Unknown unit),702,4147723
4154635000702,measurement value: Peak flow rate after bronchodilation (Unknown unit),702,4154635
3025315529702,measurement value: Body weight (kilogram),702,3025315
7003,age group:  35 -  39,3,0
21600046403,drug_era group: DRUGS FOR ACID RELATED DISORDERS,403,21600046
21603633403,drug_era group: Corticosteroids and mydriatics in combination,403,21603633
21602723403,"drug_era group: CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",403,21602723
21602681403,"drug_era group: SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",403,21602681
21602104403,"drug_era group: Corticosteroids, moderately potent (group II)",403,21602104
21600033403,drug_era group: Corticosteroids for local oral treatment,403,21600033
21600532403,drug_era group: DRUGS FOR CONSTIPATION,403,21600532
21600531403,drug_era group: DRUGS FOR CONSTIPATION,403,21600531
21600047403,drug_era group: ANTACIDS,403,21600047
21600491403,drug_era group: ANTIEMETICS AND ANTINAUSEANTS,403,21600491
21600490403,drug_era group: ANTIEMETICS AND ANTINAUSEANTS,403,21600490
1000560403,drug_era group: ondansetron,403,1000560
21602361403,"drug_era group: ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",403,21602361
21601909403,drug_era group: ANTIFUNGALS FOR TOPICAL USE,403,21601909
21601908403,drug_era group: ANTIFUNGALS FOR DERMATOLOGICAL USE,403,21601908
21600011403,drug_era group: Antiinfectives and antiseptics for local oral treatment,403,21600011
21604296403,drug_era group: Other opioids,403,21604296
21600221403,drug_era group: Synthetic anticholinergic agents in combination with analgesics,403,21600221
1103314403,drug_era group: tramadol,403,1103314
21603292403,drug_era group: Anticholinergics,403,21603292
1106776403,drug_era group: tiotropium,403,1106776
21604291403,drug_era group: Opioids in combination with antispasmodics,403,21604291
21604255403,drug_era group: Natural opium alkaloids,403,21604255
21603396403,drug_era group: Opium alkaloids and derivatives,403,21603396
1110410403,drug_era group: morphine,403,1110410
21604606403,drug_era group: HYPNOTICS AND SEDATIVES,403,21604606
21604304403,drug_era group: Salicylic acid and derivatives,403,21604304
21604303403,drug_era group: OTHER ANALGESICS AND ANTIPYRETICS,403,21604303
21604253403,drug_era group: ANALGESICS,403,21604253
21603931403,drug_era group: MUSCULO-SKELETAL SYSTEM,403,21603931
21601898403,"drug_era group: LIPID MODIFYING AGENTS, COMBINATIONS",403,21601898
21601738403,"drug_era group: BETA BLOCKING AGENTS, OTHER COMBINATIONS",403,21601738
21600985403,drug_era group: Platelet aggregation inhibitors excl. heparin,403,21600985
21600229403,drug_era group: Belladonna and derivatives in combination with analgesics,403,21600229
21600002403,drug_era group: STOMATOLOGICAL PREPARATIONS,403,21600002
21600220403,drug_era group: ANTISPASMODICS IN COMBINATION WITH ANALGESICS,403,21600220
1123896403,drug_era group: Opioids in combination with non-opioid analgesics,403,1123896
1112807403,drug_era group: aspirin,403,1112807
21604036403,"drug_era group: Antiinflammatory preparations, non-steroids for topical use",403,21604036
21602429403,drug_era group: OTHER GYNECOLOGICALS,403,21602429
1115572403,drug_era group: beclomethasone,403,1115572
21602158403,"drug_era group: CORTICOSTEROIDS, COMBINATIONS WITH ANTIBIOTICS",403,21602158
21604849403,drug_era group: AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,403,21604849
1125315403,drug_era group: acetaminophen,403,1125315
1154161403,drug_era group: montelukast,403,1154161
21603327403,drug_era group: OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,403,21603327
21603249403,"drug_era group: ADRENERGICS, INHALANTS",403,21603249
21603311403,drug_era group: Selective beta-2-adrenoreceptor agonists,403,21603311
1154343403,drug_era group: albuterol,403,1154343
21603255403,drug_era group: Selective beta-2-adrenoreceptor agonists,403,21603255
1196677403,drug_era group: formoterol,403,1196677
21600962403,drug_era group: Vitamin K antagonists,403,21600962
21600961403,drug_era group: ANTITHROMBOTIC AGENTS,403,21600961
21600960403,drug_era group: ANTITHROMBOTIC AGENTS,403,21600960
21600959403,drug_era group: BLOOD AND BLOOD FORMING ORGANS,403,21600959
1310149403,drug_era group: warfarin,403,1310149
43534771403,"drug_era group: ACE inhibitors, other combinations",403,43534771
21601709403,"drug_era group: Beta blocking agents, selective, and thiazides",403,21601709
21601701403,drug_era group: BETA BLOCKING AGENTS AND THIAZIDES,403,21601701
1123698403,"drug_era group: Beta blocking agents, other combinations",403,1123698
21601741403,drug_era group: Beta blocking agents and calcium channel blockers,403,21601741
21601664403,drug_era group: BETA BLOCKING AGENTS,403,21601664
21601682403,"drug_era group: Beta blocking agents, selective",403,21601682
21601487403,"drug_era group: Thiazides, combinations with other drugs",403,21601487
1338005403,drug_era group: bisoprolol,403,1338005
21602567403,"drug_era group: Progestogens and estrogens, fixed combinations",403,21602567
21602473403,"drug_era group: Progestogens and estrogens, fixed combinations",403,21602473
21602471403,drug_era group: SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,403,21602471
21602616403,drug_era group: Antiandrogens and estrogens,403,21602616
21602514403,drug_era group: ESTROGENS,403,21602514
21602450403,drug_era group: Intravaginal contraceptives,403,21602450
1548195403,drug_era group: estradiol,403,1548195
1549080403,"drug_era group: estrogens, conjugated (USP)",403,1549080
21605229403,drug_era group: Antidotes,403,21605229
21605228403,drug_era group: ALL OTHER THERAPEUTIC PRODUCTS,403,21605228
1550557403,drug_era group: prednisolone,403,1550557
21603114403,drug_era group: Combinations of drugs for treatment of tuberculosis,403,21603114
21602929403,drug_era group: SULFONAMIDES AND TRIMETHOPRIM,403,21602929
1705674403,drug_era group: trimethoprim,403,1705674
21603035403,drug_era group: COMBINATIONS OF ANTIBACTERIALS,403,21603035
1713332403,drug_era group: amoxicillin,403,1713332
21602797403,drug_era group: TETRACYCLINES,403,21602797
1738521403,drug_era group: doxycycline,403,1738521
21600129403,"drug_era group: Synthetic anticholinergics, esters with tertiary amino group",403,21600129
21600128403,drug_era group: DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,403,21600128
21600127403,drug_era group: DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,403,21600127
19008994403,drug_era group: mebeverine,403,19008994
21602061403,drug_era group: Other antibiotics for topical use,403,21602061
21602055403,drug_era group: ANTIBIOTICS FOR TOPICAL USE,403,21602055
21602263403,drug_era group: Medicated dressings with antiinfectives,403,21602263
19010400403,drug_era group: fusidate,403,19010400
21604968403,"drug_era group: ECTOPARASITICIDES, INCL. SCABICIDES",403,21604968
21604967403,"drug_era group: ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS",403,21604967
21601503403,drug_era group: Sulfonamides and potassium in combination,403,21601503
21601484403,"drug_era group: Thiazides, combinations with psycholeptics and/or analgesics",403,21601484
21601474403,drug_era group: Thiazides and potassium in combination,403,21601474
19092353403,drug_era group: lymecycline,403,19092353
21603552403,drug_era group: ANTIINFECTIVES,403,21603552
21602796403,drug_era group: ANTIBACTERIALS FOR SYSTEMIC USE,403,21602796
19115055403,drug_era group: sennoside B,403,19115055
19136048403,drug_era group: sodium,403,19136048
45775351403,drug_era group: bicarbonate ion,403,45775351
21604788403,drug_era group: Antidepressants in combination with psycholeptics,403,21604788
21604687403,drug_era group: Non-selective monoamine reuptake inhibitors,403,21604687
21604565403,drug_era group: Benzodiazepine derivatives,403,21604565
21604564403,drug_era group: ANXIOLYTICS,403,21604564
21604104403,"drug_era group: Oxazol, thiazine, and triazine derivatives",403,21604104
21600474403,drug_era group: Hydrazinophthalazine derivatives and diuretics,403,21600474
21600213403,drug_era group: Belladonna and derivatives in combination with psycholeptics,403,21600213
21600202403,drug_era group: Synthetic anticholinergic agents in combination with psycholeptics,403,21600202
