covariateId,covariateName,analysisId,conceptId
3005600701,measurement: FVC measured/predicted,701,3005600
3018709701,measurement: Pulse intensity Posterior tibial artery - right by palpation,701,3018709
3009531701,measurement: Nitrite [Mass/volume] in Urine by Test strip,701,3009531
40762352701,measurement: Hemoglobin A1c/Hemoglobin.total in Blood by IFCC protocol,701,40762352
3004249701,measurement: Systolic blood pressure,701,3004249
42870529701,measurement: Cholesterol in LDL [Moles/volume] in Serum or Plasma by Direct assay,701,42870529
4052083701,measurement: Measurement of respiratory function,701,4052083
3038553701,measurement: Body mass index (BMI) [Ratio],701,3038553
40762887701,measurement: Creatinine [Moles/volume] in Blood,701,40762887
3034022701,measurement: Lactate dehydrogenase panel - Serum or Plasma,701,3034022
3011163701,measurement: Cholesterol.total/Cholesterol in HDL [Mass Ratio] in Serum or Plasma,701,3011163
3023520701,measurement: Reticulocytes [#/volume] in Blood,701,3023520
3001501701,measurement: Glucose [Moles/volume] in Capillary blood by Glucometer,701,3001501
3036277701,measurement: Body height,701,3036277
3017703701,measurement: Fasting glucose [Moles/volume] in Capillary blood by Glucometer,701,3017703
3011708701,measurement: FEV1 measured/predicted,701,3011708
21491629701,measurement: Fundus hypopigmentation Retinal pigment epithelium by Ophthalmoscopy,701,21491629
3019743701,measurement: Pulse intensity Dorsal pedal artery - left by palpation,701,3019743
3017250701,measurement: Creatinine [Mass/volume] in Urine,701,3017250
3008114701,measurement: Pulse intensity Posterior tibial artery - left by palpation,701,3008114
44816680701,measurement: Pulse intensity Dorsal pedal artery - right by palpation,701,44816680
3024731701,measurement: MCV [Entitic volume],701,3024731
3048998701,measurement: CT Foot - left,701,3048998
3005162701,measurement: Calcium [Moles/volume] in Blood,701,3005162
3046609701,measurement: Cholecalciferol (Vit D3) [Moles/volume] in Serum or Plasma,701,3046609
3012516701,measurement: Albumin [Mass/volume] in Urine,701,3012516
3011961701,measurement: Ferritin [Mass/volume] in Blood,701,3011961
3011505701,measurement: FEV1/FVC,701,3011505
40764999701,"measurement: Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)",701,40764999
4208414701,measurement: C-reactive protein measurement,701,4208414
3010813701,measurement: Leukocytes [#/volume] in Blood,701,3010813
3023602701,measurement: Cholesterol in HDL [Moles/volume] in Serum or Plasma,701,3023602
3012888701,measurement: Diastolic blood pressure,701,3012888
3022891701,measurement: FEV1 Predicted,701,3022891
3024232701,measurement: Phosphate [Mass/volume] in Blood,701,3024232
3006315701,measurement: Basophils [#/volume] in Blood,701,3006315
42869607701,measurement: Oxygen saturation [Pure mass fraction] in Arterial blood,701,42869607
3024629701,measurement: Glucose [Mass/volume] in Urine by Test strip,701,3024629
1137529402,drug_era: salmeterol,402,1137529
1136422402,drug_era: levocetirizine,402,1136422
19069022402,drug_era: Sodium Fluoride,402,19069022
1550557402,drug_era: prednisolone,402,1550557
766529402,drug_era: Haloperidol,402,766529
1332418402,drug_era: Amlodipine,402,1332418
1836430402,drug_era: Sulfamethoxazole,402,1836430
1738521402,drug_era: Doxycycline,402,1738521
998415402,drug_era: Clobetasol,402,998415
1705674402,drug_era: Trimethoprim,402,1705674
929128402,drug_era: Propylene glycol,402,929128
963742402,drug_era: Gramicidin,402,963742
1551099402,drug_era: Prednisone,402,1551099
1759842402,drug_era: Clavulanate,402,1759842
990499402,"drug_era: Sodium Phosphate, Monobasic",402,990499
1196677402,drug_era: formoterol,402,1196677
1713332402,drug_era: Amoxicillin,402,1713332
939506402,drug_era: Sodium Bicarbonate,402,939506
955583402,drug_era: Fluorometholone,402,955583
1343916402,drug_era: Epinephrine,402,1343916
1134439402,drug_era: Caffeine,402,1134439
1597756402,drug_era: glimepiride,402,1597756
902251402,drug_era: hypromellose,402,902251
836715402,drug_era: Temazepam,402,836715
975125402,drug_era: Hydrocortisone,402,975125
1125315402,drug_era: Acetaminophen,402,1125315
1154343402,drug_era: Albuterol,402,1154343
19049105402,drug_era: Potassium Chloride,402,19049105
986117402,drug_era: Ketotifen,402,986117
1503297402,drug_era: Metformin,402,1503297
948078402,drug_era: pantoprazole,402,948078
1308216402,drug_era: Lisinopril,402,1308216
40241331402,drug_era: rivaroxaban,402,40241331
1197677402,drug_era: Clemastine,402,1197677
1322184402,drug_era: clopidogrel,402,1322184
1797513402,drug_era: Ciprofloxacin,402,1797513
948582402,drug_era: Polymyxin B,402,948582
46275993402,drug_era: influenza A virus (H1N1) antigen,402,46275993
19056694402,drug_era: Framycetin,402,19056694
967823402,drug_era: Sodium Chloride,402,967823
929549402,drug_era: Acetic Acid,402,929549
1106776402,drug_era: tiotropium,402,1106776
1377023402,drug_era: Hydroxocobalamin,402,1377023
920293402,drug_era: Nitrofurantoin,402,920293
43013775402,drug_era: Polyethylene Glycol 1000,402,43013775
1149380402,drug_era: fluticasone,402,1149380
913782402,drug_era: tolterodine,402,913782
42899251402,drug_era: monoolein,402,42899251
1319156402,drug_era: Dextran 70,402,1319156
19035704402,drug_era: Calcium Carbonate,402,19035704
19095164402,drug_era: Cholecalciferol,402,19095164
19033278402,drug_era: Peanut Oil,402,19033278
1560524402,drug_era: Glucose,402,1560524
42898572402,drug_era: carbomer homopolymer type c,402,42898572
1595799402,drug_era: Ferrous fumarate,402,1595799
974166402,drug_era: Hydrochlorothiazide,402,974166
1124957402,drug_era: Oxycodone,402,1124957
989878402,drug_era: Lidocaine,402,989878
1153428402,drug_era: fexofenadine,402,1153428
19011773402,drug_era: Ascorbic Acid,402,19011773
906780402,drug_era: Metoclopramide,402,906780
934075402,drug_era: azelastine,402,934075
1373225402,drug_era: Perindopril,402,1373225
1516800402,drug_era: Risedronate,402,1516800
1301152402,drug_era: Melatonin,402,1301152
1551860402,drug_era: Pravastatin,402,1551860
1557272402,drug_era: Alendronate,402,1557272
43012315402,drug_era: Carbomer-974P,402,43012315
907879402,drug_era: Miconazole,402,907879
1000560402,drug_era: Ondansetron,402,1000560
1361711402,drug_era: Nitroglycerin,402,1361711
791967402,drug_era: Lorazepam,402,791967
723013402,drug_era: Diazepam,402,723013
1328165402,drug_era: Diltiazem,402,1328165
1539403402,drug_era: Simvastatin,402,1539403
1589505402,drug_era: Levonorgestrel,402,1589505
1103314402,drug_era: Tramadol,402,1103314
1000772402,drug_era: Granisetron,402,1000772
925952402,drug_era: Oxytetracycline,402,925952
19027958402,drug_era: fesoterodine,402,19027958
977968402,drug_era: sodium citrate,402,977968
1103006402,drug_era: desloratadine,402,1103006
924566402,drug_era: tamsulosin,402,924566
19111620402,drug_era: Folic Acid,402,19111620
923645402,drug_era: Omeprazole,402,923645
970011402,drug_era: Sorbitol,402,970011
1518254402,drug_era: Dexamethasone,402,1518254
1746940402,drug_era: Erythromycin,402,1746940
1115572402,drug_era: Beclomethasone,402,1115572
19037833402,drug_era: Domperidone,402,19037833
1307046402,drug_era: Metoprolol,402,1307046
1139042402,drug_era: Acetylcysteine,402,1139042
1308842402,drug_era: valsartan,402,1308842
19014215402,drug_era: SODIUM LAURYL SULFOACETATE,402,19014215
19011004402,drug_era: White wax,402,19011004
991710402,"drug_era: Sodium Phosphate, Dibasic",402,991710
42899921402,drug_era: Plantago ovata seed extract,402,42899921
1124300402,drug_era: Diclofenac,402,1124300
1153013402,drug_era: Promethazine,402,1153013
1526475402,drug_era: ezetimibe,402,1526475
986417402,drug_era: POLYETHYLENE GLYCOL 3350,402,986417
943852402,drug_era: xylometazoline,402,943852
1305058402,drug_era: Methotrexate,402,1305058
908523402,drug_era: Mineral Oil,402,908523
46275999402,drug_era: influenza B virus antigen,402,46275999
1734104402,drug_era: Azithromycin,402,1734104
19021930402,drug_era: Noscapine,402,19021930
19033354402,drug_era: Petrolatum,402,19033354
1110942402,drug_era: omalizumab,402,1110942
45775584402,drug_era: picosulfurate,402,45775584
1036228402,drug_era: Sucralfate,402,1036228
1510813402,drug_era: rosuvastatin,402,1510813
989482402,drug_era: Dutasteride,402,989482
939259402,drug_era: Budesonide,402,939259
1112921402,drug_era: Ipratropium,402,1112921
1112807402,drug_era: Aspirin,402,1112807
19005147402,drug_era: Methotrimeprazine,402,19005147
19010400402,drug_era: Fusidate,402,19010400
715233402,drug_era: Baclofen,402,715233
1201620402,drug_era: Codeine,402,1201620
19044727402,drug_era: Vitamin K 1,402,19044727
46275996402,drug_era: influenza A virus (H3N2) antigen,402,46275996
903963402,drug_era: Triamcinolone,402,903963
905233402,drug_era: Mometasone,402,905233
1154161402,drug_era: montelukast,402,1154161
1133201402,drug_era: Buprenorphine,402,1133201
797399402,drug_era: gabapentin,402,797399
938268402,"drug_era: sennosides, USP",402,938268
1008,observation time (days) prior to index,8,0
42899921403,drug_era group: Plantago ovata seed extract,403,42899921
21603594403,drug_era group: Other antiinfectives,403,21603594
1746940403,drug_era group: Erythromycin,403,1746940
21603255403,drug_era group: Selective beta-2-adrenoreceptor agonists,403,21603255
46275993403,drug_era group: influenza A virus (H1N1) antigen,403,46275993
21601154403,drug_era group: Solutions for parenteral nutrition,403,21601154
1125315403,drug_era group: Acetaminophen,403,1125315
21602968403,"drug_era group: MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",403,21602968
939259403,drug_era group: Budesonide,403,939259
21604389403,drug_era group: ANTIEPILEPTICS,403,21604389
21601044403,drug_era group: Vitamin K,403,21601044
766529403,drug_era group: Haloperidol,403,766529
19021930403,drug_era group: Noscapine,403,19021930
19044727403,drug_era group: Vitamin K 1,403,19044727
1373225403,drug_era group: Perindopril,403,1373225
1550557403,drug_era group: prednisolone,403,1550557
21605042403,drug_era group: Corticosteroids,403,21605042
21602628403,drug_era group: UROLOGICALS,403,21602628
21604765403,drug_era group: Xanthine derivatives,403,21604765
986117403,drug_era group: Ketotifen,403,986117
990499403,"drug_era group: Sodium Phosphate, Monobasic",403,990499
21601137403,drug_era group: BLOOD AND RELATED PRODUCTS,403,21601137
21602728403,drug_era group: Glucocorticoids,403,21602728
21600491403,drug_era group: ANTIEMETICS AND ANTINAUSEANTS,403,21600491
21604147403,drug_era group: DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,403,21604147
989878403,drug_era group: Lidocaine,403,989878
21603235403,drug_era group: Antibiotics,403,21603235
45775584403,drug_era group: picosulfurate,403,45775584
21604148403,drug_era group: Bisphosphonates,403,21604148
21600583403,drug_era group: Enemas,403,21600583
1551860403,drug_era group: Pravastatin,403,1551860
21604303403,drug_era group: OTHER ANALGESICS AND ANTIPYRETICS,403,21604303
1139042403,drug_era group: Acetylcysteine,403,1139042
1153428403,drug_era group: fexofenadine,403,1153428
907879403,drug_era group: Miconazole,403,907879
21601136403,drug_era group: BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,403,21601136
21603302403,drug_era group: ADRENERGICS FOR SYSTEMIC USE,403,21603302
21601138403,drug_era group: Blood substitutes and plasma protein fractions,403,21601138
21603553403,drug_era group: Antibiotics,403,21603553
21600483403,drug_era group: Propulsives,403,21600483
21600004403,drug_era group: Caries prophylactic agents,403,21600004
1759842403,drug_era group: Clavulanate,403,1759842
21601765403,drug_era group: SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS,403,21601765
1377023403,drug_era group: Hydroxocobalamin,403,1377023
21602930403,drug_era group: Trimethoprim and derivatives,403,21602930
939506403,drug_era group: Sodium Bicarbonate,403,939506
21601032403,drug_era group: ANTIHEMORRHAGICS,403,21601032
21603041403,drug_era group: OTHER ANTIBACTERIALS,403,21603041
21601908403,drug_era group: ANTIFUNGALS FOR DERMATOLOGICAL USE,403,21601908
21601854403,"drug_era group: LIPID MODIFYING AGENTS, PLAIN",403,21601854
21600531403,drug_era group: DRUGS FOR CONSTIPATION,403,21600531
21603491403,drug_era group: Piperazine derivatives,403,21603491
21603551403,drug_era group: OPHTHALMOLOGICALS,403,21603551
21600857403,drug_era group: MINERAL SUPPLEMENTS,403,21600857
21600001403,drug_era group: ALIMENTARY TRACT AND METABOLISM,403,21600001
21604564403,drug_era group: ANXIOLYTICS,403,21604564
1201620403,drug_era group: Codeine,403,1201620
21601422403,drug_era group: Folic acid analogues,403,21601422
21605007403,drug_era group: RESPIRATORY SYSTEM,403,21605007
21603311403,drug_era group: Selective beta-2-adrenoreceptor agonists,403,21603311
21604490403,drug_era group: ANTIPSYCHOTICS,403,21604490
21602054403,drug_era group: ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,403,21602054
21600046403,drug_era group: DRUGS FOR ACID RELATED DISORDERS,403,21600046
1103314403,drug_era group: Tramadol,403,1103314
21600109403,drug_era group: Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD),403,21600109
1301152403,drug_era group: Melatonin,403,1301152
19027958403,drug_era group: fesoterodine,403,19027958
1149380403,drug_era group: fluticasone,403,1149380
21603932403,drug_era group: ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,403,21603932
21602798403,drug_era group: Tetracyclines,403,21602798
1328165403,drug_era group: Diltiazem,403,1328165
21605348403,drug_era group: OTHER NUTRIENTS,403,21605348
21603550403,drug_era group: SENSORY ORGANS,403,21603550
21604825403,drug_era group: Drugs used in opioid dependence,403,21604825
21603379403,drug_era group: Mucolytics,403,21603379
19095164403,drug_era group: Cholecalciferol,403,19095164
21601682403,"drug_era group: Beta blocking agents, selective",403,21601682
21601888403,drug_era group: Other lipid modifying agents,403,21601888
21600744403,"drug_era group: BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",403,21600744
21603445403,drug_era group: ANTIHISTAMINES FOR SYSTEMIC USE,403,21603445
21604565403,drug_era group: Benzodiazepine derivatives,403,21604565
1124957403,drug_era group: Oxycodone,403,1124957
21603057403,drug_era group: Nitrofuran derivatives,403,21603057
21603444403,drug_era group: ANTIHISTAMINES FOR SYSTEMIC USE,403,21603444
21601853403,drug_era group: LIPID MODIFYING AGENTS,403,21601853
21605126403,drug_era group: Other ophthalmologicals,403,21605126
913782403,drug_era group: tolterodine,403,913782
21600961403,drug_era group: ANTITHROMBOTIC AGENTS,403,21600961
1153013403,drug_era group: Promethazine,403,1153013
1136422403,drug_era group: levocetirizine,403,1136422
19111620403,drug_era group: Folic Acid,403,19111620
21601625403,drug_era group: Muscle relaxants,403,21601625
797399403,drug_era group: gabapentin,403,797399
19011004403,drug_era group: White wax,403,19011004
1000772403,drug_era group: Granisetron,403,1000772
21601387403,drug_era group: ANTINEOPLASTIC AGENTS,403,21601387
21600002403,drug_era group: STOMATOLOGICAL PREPARATIONS,403,21600002
21603007403,drug_era group: Fluoroquinolones,403,21603007
21600482403,drug_era group: PROPULSIVES,403,21600482
21600003403,drug_era group: STOMATOLOGICAL PREPARATIONS,403,21600003
21600885403,drug_era group: Sodium,403,21600885
21600279403,drug_era group: CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,403,21600279
21604253403,drug_era group: ANALGESICS,403,21604253
21604228403,drug_era group: Amides,403,21604228
21603396403,drug_era group: Opium alkaloids and derivatives,403,21603396
21602391403,drug_era group: Imidazole derivatives,403,21602391
21601194403,drug_era group: I.V. SOLUTION ADDITIVES,403,21601194
21603241403,"drug_era group: Anesthetics, local",403,21603241
21602360403,drug_era group: GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,403,21602360
1197677403,drug_era group: Clemastine,403,1197677
938268403,"drug_era group: sennosides, USP",403,938268
21601784403,"drug_era group: ACE inhibitors, plain",403,21601784
21601606403,drug_era group: AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,403,21601606
1516800403,drug_era group: Risedronate,403,1516800
21601179403,drug_era group: Salt solutions,403,21601179
19033354403,drug_era group: Petrolatum,403,19033354
1103006403,drug_era group: desloratadine,403,1103006
21604343403,drug_era group: Anilides,403,21604343
21605010403,"drug_era group: Sympathomimetics, plain",403,21605010
21601855403,drug_era group: HMG CoA reductase inhibitors,403,21601855
19056694403,drug_era group: Framycetin,403,19056694
1705674403,drug_era group: Trimethoprim,403,1705674
929128403,drug_era group: Propylene glycol,403,929128
1597756403,drug_era group: glimepiride,403,1597756
21604091403,"drug_era group: MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",403,21604091
21601077403,drug_era group: ANTIANEMIC PREPARATIONS,403,21601077
1713332403,drug_era group: Amoxicillin,403,1713332
21605212403,drug_era group: VARIOUS,403,21605212
1503297403,drug_era group: Metformin,403,1503297
989482403,drug_era group: Dutasteride,403,989482
21604114403,drug_era group: Other centrally acting agents,403,21604114
21602722403,drug_era group: CORTICOSTEROIDS FOR SYSTEMIC USE,403,21602722
21601461403,drug_era group: DIURETICS,403,21601461
21602061403,drug_era group: Other antibiotics for topical use,403,21602061
1322184403,drug_era group: clopidogrel,403,1322184
21602019403,drug_era group: Anesthetics for topical use,403,21602019
1106776403,drug_era group: tiotropium,403,1106776
1361711403,drug_era group: Nitroglycerin,403,1361711
924566403,drug_era group: tamsulosin,403,924566
21604752403,"drug_era group: PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",403,21604752
21604036403,"drug_era group: Antiinflammatory preparations, non-steroids for topical use",403,21604036
21602361403,"drug_era group: ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",403,21602361
21602055403,drug_era group: ANTIBIOTICS FOR TOPICAL USE,403,21602055
21602944403,drug_era group: Intermediate-acting sulfonamides,403,21602944
1738521403,drug_era group: Doxycycline,403,1738521
21601919403,drug_era group: Imidazole and triazole derivatives,403,21601919
21601462403,"drug_era group: LOW-CEILING DIURETICS, THIAZIDES",403,21601462
1137529403,drug_era group: salmeterol,403,1137529
920293403,drug_era group: Nitrofurantoin,403,920293
21601605403,drug_era group: VASOPROTECTIVES,403,21601605
21601043403,drug_era group: VITAMIN K AND OTHER HEMOSTATICS,403,21601043
43012315403,drug_era group: Carbomer-974P,403,43012315
21604390403,drug_era group: ANTIEPILEPTICS,403,21604390
21601079403,"drug_era group: Iron bivalent, oral preparations",403,21601079
19035704403,drug_era group: Calcium Carbonate,403,19035704
19005147403,drug_era group: Methotrimeprazine,403,19005147
21605187403,drug_era group: OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,403,21605187
21605008403,drug_era group: NASAL PREPARATIONS,403,21605008
21604035403,drug_era group: TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,403,21604035
21602797403,drug_era group: TETRACYCLINES,403,21602797
21603933403,"drug_era group: ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",403,21603933
21602723403,"drug_era group: CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",403,21602723
21602472403,drug_era group: HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,403,21602472
21600095403,drug_era group: Proton pump inhibitors,403,21600095
967823403,drug_era group: Sodium Chloride,403,967823
715233403,drug_era group: Baclofen,403,715233
905233403,drug_era group: Mometasone,403,905233
21604816403,drug_era group: DRUGS USED IN ADDICTIVE DISORDERS,403,21604816
21600835403,"drug_era group: ASCORBIC ACID (VITAMIN C), INCL. COMBINATIONS",403,21600835
43013775403,drug_era group: Polyethylene Glycol 1000,403,43013775
21600745403,drug_era group: Biguanides,403,21600745
19049105403,drug_era group: Potassium Chloride,403,19049105
21601237403,drug_era group: CARDIOVASCULAR SYSTEM,403,21601237
929549403,drug_era group: Acetic Acid,403,929549
21603215403,drug_era group: THROAT PREPARATIONS,403,21603215
21600011403,drug_era group: Antiinfectives and antiseptics for local oral treatment,403,21600011
21605071403,drug_era group: DECONGESTANTS AND ANTIALLERGICS,403,21605071
21602099403,"drug_era group: CORTICOSTEROIDS, PLAIN",403,21602099
21601746403,drug_era group: Dihydropyridine derivatives,403,21601746
21600884403,drug_era group: OTHER MINERAL SUPPLEMENTS,403,21600884
21602627403,drug_era group: UROLOGICALS,403,21602627
955583403,drug_era group: Fluorometholone,403,955583
21605112403,drug_era group: SURGICAL AIDS,403,21605112
21603552403,drug_era group: ANTIINFECTIVES,403,21603552
21601167403,drug_era group: IRRIGATING SOLUTIONS,403,21601167
21604515403,drug_era group: Butyrophenone derivatives,403,21604515
1557272403,drug_era group: Alendronate,403,1557272
791967403,drug_era group: Lorazepam,403,791967
21605144403,drug_era group: OTOLOGICALS,403,21605144
1734104403,drug_era group: Azithromycin,403,1734104
21604069403,drug_era group: MUSCLE RELAXANTS,403,21604069
21603216403,drug_era group: THROAT PREPARATIONS,403,21603216
21601463403,"drug_era group: Thiazides, plain",403,21601463
46275999403,drug_era group: influenza B virus antigen,403,46275999
1036228403,drug_era group: Sucralfate,403,1036228
21604180403,drug_era group: NERVOUS SYSTEM,403,21604180
948078403,drug_era group: pantoprazole,403,948078
43534760403,drug_era group: Direct factor Xa inhibitors,403,43534760
21604304403,drug_era group: Salicylic acid and derivatives,403,21604304
21605351403,drug_era group: Carbohydrates,403,21605351
21603366403,"drug_era group: EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS",403,21603366
1518254403,drug_era group: Dexamethasone,403,1518254
21600712403,drug_era group: DRUGS USED IN DIABETES,403,21600712
21601195403,drug_era group: Electrolyte solutions,403,21601195
21601153403,drug_era group: I.V. SOLUTIONS,403,21601153
986417403,drug_era group: POLYETHYLENE GLYCOL 3350,403,986417
21603638403,"drug_era group: Antiinflammatory agents, non-steroids",403,21603638
21600859403,drug_era group: Calcium,403,21600859
21602104403,"drug_era group: Corticosteroids, moderately potent (group II)",403,21602104
991710403,"drug_era group: Sodium Phosphate, Dibasic",403,991710
948582403,drug_era group: Polymyxin B,403,948582
21600316403,drug_era group: Organic nitrates,403,21600316
21604658403,drug_era group: Melatonin receptor agonists,403,21604658
21600858403,drug_era group: CALCIUM,403,21600858
21603931403,drug_era group: MUSCULO-SKELETAL SYSTEM,403,21603931
21603283403,drug_era group: Glucocorticoids,403,21603283
21604489403,drug_era group: PSYCHOLEPTICS,403,21604489
21600490403,drug_era group: ANTIEMETICS AND ANTINAUSEANTS,403,21600490
21602471403,drug_era group: SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,403,21602471
1154343403,drug_era group: Albuterol,403,1154343
21604034403,drug_era group: TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,403,21604034
21603616403,drug_era group: ANTIINFLAMMATORY AGENTS,403,21603616
1307046403,drug_era group: Metoprolol,403,1307046
21603617403,"drug_era group: Corticosteroids, plain",403,21603617
21601665403,drug_era group: BETA BLOCKING AGENTS,403,21601665
21600315403,drug_era group: VASODILATORS USED IN CARDIAC DISEASES,403,21600315
21605009403,drug_era group: DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,403,21605009
1332418403,drug_era group: Amlodipine,403,1332418
21603196403,drug_era group: Other nasal preparations,403,21603196
21604491403,drug_era group: Phenothiazines with aliphatic side-chain,403,21604491
21604296403,drug_era group: Other opioids,403,21604296
21605125403,drug_era group: OTHER OPHTHALMOLOGICALS,403,21605125
1112807403,drug_era group: Aspirin,403,1112807
1836430403,drug_era group: Sulfamethoxazole,403,1836430
21604801403,drug_era group: OTHER NERVOUS SYSTEM DRUGS,403,21604801
21603926403,drug_era group: Other immunosuppressants,403,21603926
21600600403,"drug_era group: ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",403,21600600
46275996403,drug_era group: influenza A virus (H3N2) antigen,403,46275996
19069022403,drug_era group: Sodium Fluoride,403,19069022
1343916403,drug_era group: Epinephrine,403,1343916
21604606403,drug_era group: HYPNOTICS AND SEDATIVES,403,21604606
21600959403,drug_era group: BLOOD AND BLOOD FORMING ORGANS,403,21600959
21601744403,drug_era group: CALCIUM CHANNEL BLOCKERS,403,21601744
